id,title,time,lat,lng,decreepart
3023192,Раскрыто мошенничество при продаже туристических услуг,2015-01-21 16:45:00,59.87562800000001,30.443987,ч.2 ст.159 (Мошенничество); Уголовный Кодекс; Россия
3022445,Раскрыт уличный разбой в Невском районе,2015-01-21 14:53:00,59.9172953,30.49643399999999,ч.2 ст.162 (Разбой); Уголовный Кодекс; Россия
3021664,По подозрению в незаконном хранении наркотиков задержаны двое мужчин,2015-01-21 12:52:00,59.842518,30.493495,ч.2 ст.228 (Хранение Наркотических и Психотропных Веществ); Уголовный Кодекс; Россия
3021573,За совершение кражи из такси задержан 35-летний неработающий,2015-01-21 12:36:00,59.884731,30.48274199999999,ч.2 ст.158 (Кража); Уголовный Кодекс; Россия
3020567,В продуктовом магазине задержали «карманницу»,2015-01-21 10:27:00,59.82809,30.156793,ч.2 ст.158 (Кража); Уголовный Кодекс; Россия
3020435,"Задержана неработающая, укравшая кошелек с деньгами у пожилой женщины",2015-01-21 10:07:00,59.939103,30.28068,ч.2 ст.158 (Кража); Уголовный Кодекс; Россия
3018096,По подозрению в незаконном обороте наркотиков задержаны двое граждан,2015-01-20 16:23:00,59.92796,30.489287,ч.1 ст.228 (Хранение Наркотических и Психотропных Веществ); Уголовный Кодекс; Россия
3018001,Двое неработающих задержаны за попытку кражи из магазинов,2015-01-20 15:48:00,59.90184489999999,30.4839578,ч.3 ст.30; Уголовный Кодекс; Россия
3016447,В Центральном районе задержали автоугонщика,2015-01-20 11:18:00,59.9342802,30.3350986,ч.2 ст.158; Уголовный Кодекс; Россия
3014055,В Калининском районе с поличным задержали автоугонщика,2015-01-19 16:15:00,60.017352,30.414799,ч.2 ст.166 (Неправомерное Завладение Автомобилем Без Цели Хищения); Уголовный Кодекс; Россия
3014023,"Задержан мужчина, избивший посетителя кафе",2015-01-19 16:08:00,59.93131469999999,30.3291386,ч.1 ст.118 (Причинение Тяжкого Или Средней Тяжести Вреда Здоровью По Неосторожности); Уголовный Кодекс; Россия
3013998,Трое мужчин задержаны полицейскими за угрозы убийством,2015-01-19 16:01:00,59.8847603,30.4879526,ч.1 ст.119 (Угроза Убийством); Уголовный Кодекс; Россия
3013898,Задержан подозреваемый в краже интернет-кабеля,2015-01-19 15:39:00,59.87251089999999,30.4630118,ч.3 ст.30; Уголовный Кодекс; Россия
3013867,Неработающий петербуржец изобличен в квартирной краже,2015-01-19 15:31:00,59.880459,30.459763,"ч.3 ст.158 (Кража, Совершенная с Незаконным Проникновением в Жилище); Уголовный Кодекс; Россия"
3013453,По подозрению в незаконном обороте наркотиков задержаны четверо граждан,2015-01-19 14:53:00,59.90664959999999,30.4807541,ч.1 ст.228 (Хранение Наркотических и Психотропных Веществ); Уголовный Кодекс; Россия
3013295,Задержан подозреваемый в краже регистрационных знаков,2015-01-19 14:28:00,59.8983745,29.7739111,ч.3 ст.30; Уголовный Кодекс; Россия
3011637,Задержана подозреваемая в незаконном хранении наркотиков,2015-01-19 09:48:00,59.963977,30.351817,ч.3 ст.228; Уголовный Кодекс; Россия
3009299,Задержанный по подозрению в нападении на пенсионерку изобличен в аналогичных преступлениях,2015-01-17 12:21:00,59.836592,30.336135,ч.2 ст.161; Уголовный Кодекс; Россия
3007379,На Будапештской улице задержали автоугонщика,2015-01-16 15:12:00,59.8453364,30.3890704,ч.3 ст.158 (Кража); Уголовный Кодекс; Россия
3007264,За разбой в подъезде задержана супружеская пара,2015-01-16 14:52:00,59.9172953,30.49643399999999,ч.2 ст.162 (Разбой); Уголовный Кодекс; Россия
3007230,За хранение наркотических веществ задержаны двое граждан,2015-01-16 14:43:00,59.912094,30.480104,ч.1 ст.228 (Хранение Наркотических и Психотропных Веществ); Уголовный Кодекс; Россия
3006207,Задержан подозреваемый в ограблении прохожего,2015-01-16 10:54:00,59.9342802,30.3350986,ч.1 ст.161 (Грабеж); Уголовный Кодекс; Россия
3006159,Задержаны участники разбойного нападения на пассажира автомобиля,2015-01-16 10:47:00,59.83306959999999,30.18060019999999,ч.2 ст.162 (Разбой); Уголовный Кодекс; Россия
3003401,За хранение и сбыт наркотиков задержаны четверо граждан,2015-01-15 13:07:00,59.9342802,30.3350986,ч.1 ст.228; Уголовный Кодекс; Россия
3002957,В торговом центре задержали карманного вора,2015-01-15 11:24:00,60.01437730000001,30.2942079,ч.2 ст.158 (Кража); Уголовный Кодекс; Россия
3002749,У жителя Центрального района изъяли амфетамин,2015-01-15 10:50:00,59.938944,30.357675,ч.2 ст.228 (Незаконное Хранение Наркотических Средств); Уголовный Кодекс; Россия
3002627,На проспекте Энгельса задержали «карманника»,2015-01-15 10:10:00,59.9466,30.3932,ч.2 ст.158 (Кража); Уголовный Кодекс; Россия
3000626,В Петергофе у гражданина изъяли гашиш,2015-01-14 16:30:00,59.876634,29.860462,ч.2 ст.228 (Незаконное Хранение Наркотических Средств и Психотропных Веществ); Уголовный Кодекс; Россия
2999757,За хранение и сбыт наркотических веществ задержаны двое граждан,2015-01-14 13:15:00,59.85819,30.47308099999999,ч.2 ст.228 (Хранение Наркотических и Психотропных Веществ); Уголовный Кодекс; Россия
2999654,В Купчино задержали участника разбойного нападения на прохожего,2015-01-14 12:48:00,59.8701362,30.3792143,ч.2 ст.162 (Разбой); Уголовный Кодекс; Россия
2997474,Задержан подозреваемый в попытке грабежа в магазине одежды,2015-01-13 14:41:00,59.9340355,30.3337344,ч.3 ст.30; Уголовный Кодекс; Россия
2996810,Задержан участник разбойного нападения на магазин,2015-01-13 11:49:00,60.04995090000001,30.3070998,ч.2 ст.162 (Разбой); Уголовный Кодекс; Россия
2996708,Раскрыта кража в кафе на Московском проспекте,2015-01-13 11:29:00,59.91677399999999,30.31747,ч.2 ст.158 (Кража); Уголовный Кодекс; Россия
2996535,"Задержан мужчина, подозреваемый в «заминировании» больницы",2015-01-13 11:05:00,59.839547,30.18145,ст.207; Уголовный Кодекс; Россия
2996415,Задержаны подозреваемые в двух уличных грабежах,2015-01-13 10:42:00,59.916549,30.319894,ч.2 ст.161 (Грабеж); Уголовный Кодекс; Россия
2996018,"Полицейские по ""горячим следам"" задержали злоумышленников, совершивших разбой в магазине",2015-01-13 09:28:00,59.71718130000001,30.4101388,ст.162 (Разбой); Уголовный Кодекс; Россия
2994688,Раскрыт дерзкий уличный грабеж в отношении прохожей,2015-01-12 15:52:00,59.89168830000001,30.49082,ч.1 ст.161 (Грабеж); Уголовный Кодекс; Россия
2994519,На улице Тельмана задержали мужчину на угнанном автомобиле,2015-01-12 15:20:00,59.8929662,30.4793849,ч.2 ст.158 (Кража); Уголовный Кодекс; Россия
2994386,У жителя Центрального района изъят амфетамин,2015-01-12 14:53:00,59.935266,30.36718,ч.2 ст.228 (Незаконное Хранение Наркотических Средств); Уголовный Кодекс; Россия
2994172,За хранение наркотиков задержаны три гражданина,2015-01-12 14:21:00,59.9342802,30.3350986,ч.1 ст.228 (Хранение Наркотических и Психотропных Веществ); Уголовный Кодекс; Россия
2990246,Полиция задержала подозреваемого в угоне автомобиля,2015-01-10 08:59:00,54.89372239999999,20.4883322,ч.1 ст.166; Уголовный Кодекс; Россия
2988520,Полицией задержан подозреваемый в незаконном хранении оружия,2015-01-08 13:02:00,59.8853713,30.26986789999999,ч.1 ст.222 (Незаконное Хранение Огнестрельного Оружия и Боеприпасов); Уголовный Кодекс; Россия
2988495,Задержан подозреваемый в разбойных нападениях на прохожих,2015-01-08 12:53:00,59.9342802,30.3350986,ч.2 ст.162 (Разбой); Уголовный Кодекс; Россия
2983510,По «горячим следам» задержан подозреваемый в грабеже на проспекте Испытателей,2015-01-04 13:26:00,59.9342802,30.3350986,ч.2 ст.161 (Грабеж); Уголовный Кодекс; Россия
2982555,В Лодейнопольском районе раскрыт квартирный грабеж,2015-01-03 14:12:00,59.9342802,30.3350986,ч.2 ст.161 (Грабеж); Уголовный Кодекс; Россия
2978617,Задержан подозреваемый в ограблении прохожего на Васильевском острове,2014-12-31 12:22:00,59.948617,30.241097,ч.2 ст.161 (Грабеж); Уголовный Кодекс; Россия
2978585,Раскрыты два разбойных нападения на магазины «24 часа»,2014-12-31 12:16:00,59.9342802,30.3350986,ч.2 ст.162 (Разбой); Уголовный Кодекс; Россия
2978541,Раскрыт квартирный грабеж в отношении пожилой женщины,2014-12-31 12:04:00,60.0383855,30.3550996,ч.2 ст.161 (Грабеж); Уголовный Кодекс; Россия
2978479,Раскрыта карманная кража в гипермаркете,2014-12-31 11:48:00,59.8293289,30.3830612,ч.2 ст.158 (Кража); Уголовный Кодекс; Россия
2974574,Двое граждан задержаны за незаконный оборот наркотиков,2014-12-30 13:07:00,59.87505199999999,30.444078,ч.3 ст.30; Уголовный Кодекс; Россия
2969814,Возбуждено уголовное дело по факту использования заведомо подложного документа,2014-12-29 12:55:00,59.831257,30.506137,ч.3 ст.327 (Использование Заведомо Подложного Документа); Уголовный Кодекс; Россия
2969784,Раскрыта кража из помещения автомойки,2014-12-29 12:48:00,59.9342802,30.3350986,ч.2 ст.158 (Кража); Уголовный Кодекс; Россия
2969165,Задержан подозреваемый в двух разбоях в отношении женщин,2014-12-29 11:20:00,59.845498,30.246597,ч.2 ст.162 (Разбой); Уголовный Кодекс; Россия
2968989,В торговом центре задержали «карманницу»,2014-12-29 11:05:00,59.930592,30.360065,ч.2 ст.158 (Кража); Уголовный Кодекс; Россия
2968169,Задержан подозреваемый в половом сношении с несовершеннолетней,2014-12-29 09:04:00,60.14818629999999,30.2156675,ст.91; Уголовно-Процессуальный Кодекс; Россия
2966691,Раскрыты две кражи в отношении посетителей кафе,2014-12-28 12:28:00,59.9342802,30.3350986,ч.2 ст.158; Уголовный Кодекс; Россия
2965671,В Петродворце раскрыт уличный грабеж,2014-12-27 12:06:00,59.9342802,30.3350986,ч.2 ст.161 (Грабеж); Уголовный Кодекс; Россия
2962784,Двое граждан задержаны за незаконное хранение наркотиков,2014-12-26 12:23:00,59.908686,30.479424,ч.1 ст.228 (Незаконное Хранение Наркотических Средств); Уголовный Кодекс; Россия
2962636,Задержаны подозреваемые в разбое в отношении гражданина Италии,2014-12-26 12:13:00,59.958478,30.319068,ч.4 ст.162 (Разбой); Уголовный Кодекс; Россия
2962247,Раскрыт грабеж в магазине на проспекте Большевиков,2014-12-26 11:43:00,59.907374,30.480929,ч.2 ст.161 (Грабеж); Уголовный Кодекс; Россия
2962166,Задержан подозреваемый в краже в одном из петербургских кафе,2014-12-26 11:29:00,59.91677399999999,30.31747,ч.2 ст.158 (Кража); Уголовный Кодекс; Россия
2959804,В Выборге задержан подозреваемый в разбое в помещении магазина,2014-12-25 16:44:00,60.7214176,28.78558139999999,ч.2 ст.162 (Разбой); Уголовный Кодекс; Россия
2959614,Задержан гражданин за незаконное хранение наркотиков,2014-12-25 15:59:00,59.92648099999999,30.47632,ч.1 ст.228 (Незаконное Хранение Наркотических Средств); Уголовный Кодекс; Россия
2959522,В Невском районе проведено профилактическое мероприятие «Внимание - дети!»,2014-12-25 15:45:00,59.87427699999999,30.446566,ч.3 ст.12.23 (Нарушение Правил Перевозки Детей); Кодекс Об Административных Правонарушениях; Россия
2958016,Задержаны подозреваемые в кражах иномарок,2014-12-25 11:13:00,59.8680111,30.3869054,ч.4 ст.158 (Кража в Особо Крупном Размере); Уголовный Кодекс; Россия
2954678,В Приморском районе у гражданина изъяли амфетамин,2014-12-24 14:31:00,60.0066521,30.293258,ч.2 ст.228 (Незаконное Хранение Наркотических Средств и Психотропных Веществ); Уголовный Кодекс; Россия
2953901,Три гражданина задержаны за незаконное хранение наркотиков,2014-12-24 13:02:00,59.90793799999999,30.470849,ч.1 ст.228 (Хранение Наркотических и Психотропных Веществ); Уголовный Кодекс; Россия
2950714,В Петербурге у двух молодых людей изъяли гашиш,2014-12-23 16:10:00,59.902371,30.273092,ч.1 ст.228 (Незаконное Хранение Наркотических Веществ); Уголовный Кодекс; Россия
2950550,На Заневском проспекте задержали трех автоугонщиков,2014-12-23 15:36:00,59.88282299999999,30.418573,ст.158 (Кража); Уголовный Кодекс; Россия
2950532,Трое петербуржцев задержаны за незаконный оборот наркотиков,2014-12-23 15:30:00,59.876576,30.4441644,ч.2 ст.228 (Хранение Наркотических и Психотропных Веществ); Уголовный Кодекс; Россия
2949060,В трамвае задержали вора-«карманника»,2014-12-23 10:36:00,60.051813,30.33642,ч.2 ст.158 (Кража); Уголовный Кодекс; Россия
2947413,За хранение и сбыт наркотиков задержаны девять граждан,2014-12-22 16:15:00,59.90151299999999,30.484042,ч.1 ст.228; Уголовный Кодекс; Россия
2947204,Раскрыт уличный грабеж в отношении 66-летней женщины,2014-12-22 16:05:00,60.03266639999999,30.4183536,ч.2 ст.161 (Грабеж); Уголовный Кодекс; Россия
2947151,Задержаны подозреваемые в дерзком уличном грабеже,2014-12-22 15:55:00,59.93290400000001,30.34005,ч.2 ст.161 (Грабеж); Уголовный Кодекс; Россия
2947071,"В Луге задержан вор, проникший в квартиру по газовой трубе",2014-12-22 15:40:00,58.73338989999999,29.8462448,"ч.3 ст.158 (Кража, Совершенная с Незаконным Проникновением в Жилище); Уголовный Кодекс; Россия"
2947044,"За грабеж задержан гражданин, находящийся в федеральном розыске",2014-12-22 15:33:00,59.95877549999999,30.3057299,ч.2 ст.161 (Грабеж); Уголовный Кодекс; Россия
2945707,Задержан подозреваемый в заведомо ложном сообщении об акте терроризма,2014-12-22 10:56:00,59.8062163,30.5178737,ст.207; Уголовный Кодекс; Россия
2942833,В Гатчине задержаны подозреваемые в разбое в помещении магазина,2014-12-20 12:59:00,59.564001,30.098401,ч.2 ст.162 (Разбой); Уголовный Кодекс; Россия
2942767,Раскрыт грабеж в отношении автовладельца,2014-12-20 12:26:00,59.92699399999999,30.375103,ч.2 ст.161 (Грабеж); Уголовный Кодекс; Россия
2942723,Полицией задержан подозреваемый в разбое в отношении водителя маршрутного такси,2014-12-20 12:03:00,59.8400694,30.1765963,ч.2 ст.162 (Разбой); Уголовный Кодекс; Россия
2941091,Задержан подозреваемый в поджоге автомобиля,2014-12-19 16:00:00,59.896338,30.411681,"ч.1 ст.167 (Умышленное Повреждение Чужого Имущества, Повлекшее Причинение Значительного Ущерба); Уголовный Кодекс; Россия"
2941015,У приезжего из Иркутской области изъяли наркотики,2014-12-19 15:40:00,59.92396799999999,30.354972,ч.2 ст.228 (Незаконное Хранение Наркотических Средств); Уголовный Кодекс; Россия
2940376,Задержан подозреваемый в мошенничестве под предлогом продажи автомобиля,2014-12-19 13:06:00,59.9342802,30.3350986,ч.4 ст.159 (Мошенничество в Особо Крупном Размере); Уголовный Кодекс; Россия
2940249,"Задержаны участники ОПГ, занимавшейся кражами иномарок",2014-12-19 12:29:00,59.853882,30.21010399999999,ч.3 ст.158 (Кража); Уголовный Кодекс; Россия
2940145,В трамвае на улице Савушкина задержали вора-карманника,2014-12-19 12:01:00,59.986133,30.285915,ч.2 ст.158 (Кража); Уголовный Кодекс; Россия
2940099,Задержан участник дерзкого грабежа в отношении автовладельца,2014-12-19 11:53:00,59.8599261,30.3944882,ч.3 ст.161 (Грабеж); Уголовный Кодекс; Россия
2939873,В автобусе полицейские задержали вора,2014-12-19 11:11:00,59.85798010000001,30.2302722,ч.2 ст.158 (Кража); Уголовный Кодекс; Россия
2937385,В 5 магазинах Невского района выявлены нарушения торговли алкоголем,2014-12-18 14:20:00,59.8643124,30.491192,ст.14.16; Протокол
2937348,У жителя Невского района изъято около 60 граммов гашиша,2014-12-18 14:05:00,59.88452909999999,30.4738724,ч.1 ст.228 (Хранение Наркотических Веществ); Уголовный Кодекс; Россия
2936754,Задержан подозреваемый в квартирном грабеже,2014-12-18 11:26:00,59.9342802,30.3350986,ч.2 ст.161 (Грабеж); Уголовный Кодекс; Россия
2936476,"В Санкт-Петербурге задержан гражданин, находящийся в федеральном розыске",2014-12-18 11:09:00,59.9342802,30.3350986,ч.4 ст.111 (Причинение Тяжкого Вреда Здоровью); Уголовный Кодекс; Россия
2936130,В Центральном районе пресечена деятельность притона для занятий проституцией,2014-12-18 10:12:00,59.93883700000001,30.349512,ст.241 (&Laquo;Организация Занятия Проституцией&Raquo;); Уголовный Кодекс; Россия
2934367,"Задержан неработающий, укравший кошелек у нетрезвого прохожего",2014-12-17 15:26:00,59.84022839999999,30.4959368,ч.2 ст.158 (Кража); Уголовный Кодекс; Россия
2934240,"Задержан злоумышленник, напавший с ножом на таксиста",2014-12-17 14:51:00,59.982079,30.3098797,ч.1 ст.119 (Угроза Убийством); Уголовный Кодекс; Россия
2934143,Житель Невского района изобличен в незаконном хранении наркотиков,2014-12-17 14:35:00,59.9191643,30.4673964,ч.1 ст.228 (Хранение Наркотических и Психотропных Веществ); Уголовный Кодекс; Россия
2932497,Задержан подозреваемый в насильственных действиях сексуального характера в отношении школьницы,2014-12-17 09:16:00,59.9342802,30.3350986,ст.91; Уголовно-Процессуальный Кодекс; Россия
2930589,По «горячим следам» задержаны подозреваемые в дерзком уличном разбое,2014-12-16 16:01:00,59.935128,30.379854,ч.2 ст.162 (Разбой); Уголовный Кодекс; Россия
2930473,"В Отрадном задержали гражданина, совершившего за ночь три грабежа",2014-12-16 15:43:00,59.77371669999999,30.80373119999999,ч.1 ст.161 (Грабеж); Уголовный Кодекс; Россия
2930379,"Задержан злоумышленник, укравший велосипед с территории роддома",2014-12-16 15:27:00,59.92405729999999,30.4901266,ч.2 ст.158 (Кража); Уголовный Кодекс; Россия
2930322,Двое петербуржцев задержаны за незаконное хранение наркотиков,2014-12-16 15:14:00,59.825678,30.211867,ч.2 ст.228 (Незаконное Хранение Наркотических Средств); Уголовный Кодекс; Россия
2929465,Задержаны подозреваемые в разбое в отношении автовладельца,2014-12-16 12:16:00,59.920337,30.351724,ч.2 ст.162 (Разбой); Уголовный Кодекс; Россия
2929393,Раскрыт разбой в салоне связи на проспекте Славы,2014-12-16 11:56:00,59.856508,30.378733,ч.3 ст.162 (Разбой); Уголовный Кодекс; Россия
2929201,Задержан участник ограбления курьера коммерческой организации,2014-12-16 11:24:00,59.8512595,30.270179,ч.2 ст.161 (Грабеж); Уголовный Кодекс; Россия
2929257,Задержаны подозреваемые в мошенничестве в отношении 90-летней пенсионерки,2014-12-16 10:56:00,59.836832,30.362967,"ч.2 ст.159 (Мошенничество, Совершенное Группой Лиц); Уголовный Кодекс; Россия"
2927137,Задержан подозреваемый в драке со смертельным исходом у одного из ночных клубов,2014-12-15 15:39:00,59.910825,30.348829,ст.91; Уголовно-Процессуальный Кодекс; Россия
2926886,В Невском районе раскрыт уличный грабеж,2014-12-15 15:06:00,59.92494000000001,30.486788,ч.2 ст.161 (Грабеж); Уголовный Кодекс; Россия
2926836,В Купчино у трех граждан изъяты наркотики,2014-12-15 14:56:00,59.9342802,30.3350986,ст.228 (Незаконное Хранение Наркотических Средств); Уголовный Кодекс; Россия
2925336,"Задержан мужчина, который нанес тяжкие телесные повреждения своему грудному ребенку",2014-12-15 10:08:00,60.004003,30.599768,ч.2 ст.111; Уголовный Кодекс; Россия
2922813,Задержан подозреваемый в кражах из автомобилей,2014-12-12 19:04:00,59.93245289999999,30.4688152,ч.2 ст.158 (Кража); Уголовный Кодекс; Россия
2922799,Мать не платила алименты на содержание своей 9-летней дочери,2014-12-12 18:54:00,59.85759399999999,30.377767,ч.1 ст.157 (Злостное Уклонение Родителя От Уплаты По Решению Суда Средств На Содержание Несовершеннолетних Детей); Уголовный Кодекс; Россия
2921941,Житель  Невского района изобличен в незаконном хранении метадона,2014-12-12 16:36:00,59.83705999999999,30.514847,ч.2 ст.228 (Хранение Наркотических Веществ); Уголовный Кодекс; Россия
2921918,Двое жителей Шушар задержаны за угон автомобиля,2014-12-12 16:33:00,59.8065675,30.3960031,ст.91; Уголовно-Процессуальный Кодекс; Россия
2921196,Выявлен факт продажи алкоголя несовершеннолетнему,2014-12-12 14:35:00,59.933971,30.377038,ст.14.16; Протокол
2919640,"Задержан гражданин, находящийся в федеральном розыске за кражу",2014-12-12 10:56:00,59.9342802,30.3350986,"ч.3 ст.158 (Кража, Совершенная с Незаконным Проникновением в Жилище); Уголовный Кодекс; Россия"
2917416,На Богатырском проспекте задержан похититель канализационных люков,2014-12-11 16:26:00,60.00014400000001,30.27191,ч.1 ст.158 (Кража); Уголовный Кодекс; Россия
2917359,В Купчино задержали водителя маршрутки с поддельными документами,2014-12-11 16:19:00,60.04995319999999,30.3071153,ч.3 ст.327; Уголовный Кодекс; Россия
2917339,Пресечена деятельность притона для занятий проституцией,2014-12-11 16:15:00,59.88091,30.469777,ст.6.12; Протокол
2917128,Жительница Центрального района изобличена в незаконной легализации мигрантов,2014-12-11 15:50:00,59.92189519999999,30.3475918,ст.322 (Фиктивная Регистрация Иностранного Гражданина По Месту Жительства в Жилом Помещении в Российской Федерации); Уголовный Кодекс; Россия
2917079,"Возбуждено уголовное дело в отношении автомобилиста, ездившего с поддельными правами",2014-12-11 15:42:00,59.837949,30.439551,ч.1 ст.327; Уголовный Кодекс; Россия
2916982,За кражи из магазинов задержаны трое граждан,2014-12-11 15:23:00,59.887564,30.419817,ч.2 ст.158 (Кража); Уголовный Кодекс; Россия
2916932,В Приморском районе у мужчины изъяли более 8 граммов героина,2014-12-11 15:15:00,60.0306392,30.3001276,ч.2 ст.288 (Незаконное Хранение Наркотических Средств); Уголовный Кодекс; Россия
2916849,Двое петербуржцев задержаны за уклонение от уплаты алиментов,2014-12-11 14:59:00,59.8655917,30.4049442,ч.1 ст.157 (Злостное Уклонение Родителя От Уплаты По Решению Суда Средств На Содержание Несовершеннолетних Детей); Уголовный Кодекс; Россия
2916780,"Задержана женщина, подозреваемая в краже в помещении почты",2014-12-11 14:40:00,59.844827,30.409136,ч.2 ст.158; Уголовный Кодекс; Россия
2916748,В Невском районе изобличены два наркосбытчика,2014-12-11 14:31:00,59.871002,30.476034,ч.1 ст.30; Уголовный Кодекс; Россия
2913149,"Задержан злоумышленник, промышлявший кражами на автопарковках",2014-12-10 16:40:00,59.9149043,30.4986559,ч.2 ст.158 (Кража); Уголовный Кодекс; Россия
2912720,Двое петербуржцев задержаны за незаконный оборот наркотиков,2014-12-10 15:22:00,59.86222,30.494832,ч.1 ст.228 (Хранение Наркотических Веществ); Уголовный Кодекс; Россия
2911776,В Волхове задержали гражданина за незаконное хранение наркотиков,2014-12-10 11:38:00,59.92765199999999,32.298716,ч.3 ст.228.1; Уголовный Кодекс; Россия
2911503,Задержаны подозреваемые в кражах велосипедов из подъездов жилых домов,2014-12-10 10:48:00,59.9342802,30.3350986,ч.2 ст.158 (Кража); Уголовный Кодекс; Россия
2911464,"Полицией задержан злоумышленник, отобравший заказ суши у курьера",2014-12-10 10:40:00,59.9342802,30.3350986,ч.2 ст.162 (Разбой); Уголовный Кодекс; Россия
2911307,"В Купчино задержали двоих мужчин, повредивших припаркованные автомобили",2014-12-10 10:13:00,59.9342802,30.3350986,ст.167 (Умышленное Уничтожение Или Повреждение Имущества); Уголовный Кодекс; Россия
2909289,Трое жителей Невского района изобличены в незаконном обороте наркотиков,2014-12-09 15:34:00,59.92467000000001,30.497093,ч.3 ст.30; Уголовный Кодекс; Россия
2908189,Двое петербуржцев задержаны за хранение героина,2014-12-09 12:14:00,59.846922,30.258959,ч.2 ст.228 (Незаконное Хранение Наркотических Средств); Уголовный Кодекс; Россия
2905977,Житель Центрального района задержан за хранение наркотиков,2014-12-08 17:16:00,59.9251251,30.358012,ч.1 ст.228 (Незаконное Хранение Наркотических Средств); Уголовный Кодекс; Россия
2905900,В двух кафе Калининского района задержаны агрессивные владельцы «травматики»,2014-12-08 16:55:00,59.969386,30.408834,ч.1 ст.119 (Угроза Убийством Или Причинением Тяжкого Вреда Здоровью); Уголовный Кодекс; Россия
2905383,В Невском районе задержаны четыре наркосбытчика,2014-12-08 14:47:00,59.891425,30.4698894,ч.3 ст.30; Уголовный Кодекс; Россия
2904160,"Полицейские задержали воров–мошенников, продолжительное время орудовавших в Санкт-Петербурге",2014-12-08 10:17:00,59.943096,30.234263,"ст.158 (Кража, Совершенная Группой Лиц По Предварительному Сговору с Причинением Значительного Ущерба Гражданину); Уголовный Кодекс; Россия"
2902770,"Полицейские раскрыли грабеж, совершенный в одном из сетевых магазинов.",2014-12-07 12:51:00,59.85719899999999,30.381996,ч.2 ст.161 (Грабеж); Уголовный Кодекс; Россия
2902291,Полицейский применил табельное оружие для задержания нетрезвого водителя,2014-12-06 19:31:00,59.84689780000001,30.3666907,ч.1 ст.19.3; Протокол
2902195,У жителя Купчино изъято 96 граммов гашиша,2014-12-06 16:38:00,59.83660140000001,30.3987466,ст.91; Уголовно-Процессуальный Кодекс; Россия
2900916,В Тосно задержаны подозреваемые в покушении на кражу,2014-12-05 16:12:00,59.53267200000001,30.890496,ст.158 (Кража); Уголовный Кодекс; Россия
2899819,Во Всеволожске раскрыта серия краж имущества граждан,2014-12-05 11:24:00,60.0036701,30.6874884,ч.2 ст.158; Уголовный Кодекс; Россия
2898154,"Задержаны участники преступной группы, подозреваемые в совершении серии преступлений",2014-12-04 20:47:00,59.83063240000001,30.512952,ч.2 ст.162 (Разбой); Уголовный Кодекс; Россия
2897411,Трое мужчин задержаны за незаконное хранение и сбыт наркотиков,2014-12-04 15:34:00,59.92215599999999,30.487288,ч.3 ст.30; Уголовный Кодекс; Россия
2897079,Сотрудники ГИБДД задержали автомобиль с поддельными номерами,2014-12-04 14:33:00,59.842518,30.493495,ч.1 ст.326 (Подделка Идентификационного Номера Транспортного Средства); Уголовный Кодекс; Россия
2895679,В трамвае на проспекте Просвещения задержали «карманника»,2014-12-04 11:08:00,60.051813,30.33642,ч.2 ст.158 (Кража); Уголовный Кодекс; Россия
2893958,Трое жителей Невского района задержаны за хранение и сбыт наркотиков,2014-12-03 16:18:00,59.919501,30.478466,ч.1 ст.228 (Хранение Наркотических Веществ); Уголовный Кодекс; Россия
2893734,"Раскрыт грабеж, совершенный в октябре в Купчино",2014-12-03 16:16:00,59.9342802,30.3350986,ч.2 ст.161; Уголовный Кодекс
2893595,Двое мужчин задержаны за незаконный оборот наркотиков,2014-12-03 15:47:00,59.927496,30.347045,ч.3 ст.30; Уголовный Кодекс; Россия
2892991,Задержаны подозреваемые в убийстве директора одного из предприятий Санкт-Петербурга,2014-12-03 14:43:00,59.9342802,30.3350986,ст.105 (Убийство); Уголовный Кодекс; Россия
2891378,На проспекте Просвещения задержали карманного вора,2014-12-03 10:01:00,60.0538861,30.3337409,ч.2 ст.158 (Кража); Уголовный Кодекс; Россия
2891264,Задержан подозреваемый в насильственных действиях сексуального характера в отношении ребенка,2014-12-03 09:44:00,59.928845,30.42994,ст.91; Уголовно-Процессуальный Кодекс; Россия
2889231,За перевозку пассажиров с нарушением законодательства задержан водитель маршрутки,2014-12-02 14:35:00,59.90517500000001,30.48295,"ч.1 ст.238 (Оказание Услуг, Не Отвечающих Требованиям Безопасности); Уголовный Кодекс; Россия"
2889200,Житель Невского района задержан за хранение гашиша,2014-12-02 14:27:00,59.8797698,30.4720588,ч.1 ст.228 (Хранение Наркотических Средств); Уголовный Кодекс; Россия
2888804,Задержаны подозреваемые в разбое в помещении офиса,2014-12-02 12:39:00,59.9342802,30.3350986,ч.2 ст.162; Уголовный Кодекс; Россия
2886161,В Невском районе задержаны 10 граждан за незаконный оборот наркотиков,2014-12-01 16:50:00,59.9342802,30.3350986,ч.3 ст.30; Уголовный Кодекс; Россия
2886029,На Капсюльном шоссе задержали мужчину на угнанной иномарке,2014-12-01 16:17:00,59.98183,30.498746,ч.1 ст.166; Уголовный Кодекс; Россия
2885811,"Петербуржец, раздраженный шумом строительных работ, открыл стрельбу из пневматики",2014-12-01 15:10:00,59.91828599999999,30.32462,ч.1 ст.119 (Угроза Убийством Или Причинением Тяжкого Вреда Здоровью); Уголовный Кодекс; Россия
